Date,Open,Close,COVID Case,COVID Death,Volume,Value
2014-04-09,2.165019,2.132029,0,0,100.498,41.62499
2014-04-10,2.136152,2.136152,0,0,100.498,41.62499
2014-04-11,2.136152,2.169143,0,0,100.498,41.62499
2014-04-14,2.148524,2.140276,0,0,100.498,41.62499
2014-04-15,2.148524,2.123781,0,0,100.498,41.62499
2014-04-16,2.103162,2.082542,0,0,100.498,41.62499
2014-04-17,2.094914,2.082542,0,0,100.498,41.62499
2014-04-18,2.082542,2.115533,0,0,100.498,41.62499
2014-04-21,2.115533,2.115533,0,0,100.498,41.62499
2014-04-22,2.123781,2.1444,0,0,100.498,41.62499
2014-04-23,2.152648,2.206258,0,0,100.498,41.62499
2014-04-24,2.210382,2.226877,0,0,100.498,41.62499
2014-04-25,2.226877,2.226877,0,0,100.498,41.62499
2014-04-28,2.350593,2.160896,0,0,100.498,41.62499
2014-04-29,2.165019,2.140276,0,0,100.498,41.62499
2014-04-30,2.020685,1.855731,0,0,100.498,41.62499
2014-05-02,1.884598,1.938208,0,0,100.498,41.62499
2014-05-05,1.921712,1.934084,0,0,100.498,41.62499
2014-05-06,1.92996,1.896969,0,0,100.498,41.62499
2014-05-07,1.892845,1.880474,0,0,100.498,41.62499
2014-05-08,1.884598,1.884598,0,0,100.498,41.62499
2014-05-09,1.884598,1.921712,0,0,100.498,41.62499
2014-05-12,1.987694,1.92996,0,0,100.498,41.62499
2014-05-14,1.962951,1.958827,0,0,100.498,41.62499
2014-05-15,1.975322,1.962951,0,0,100.498,41.62499
2014-05-16,1.938208,1.92996,0,0,100.498,41.62499
2014-05-19,1.946455,1.942332,0,0,100.498,41.62499
2014-05-20,1.942332,1.942332,0,0,100.498,41.62499
2014-05-21,1.946455,1.991818,0,0,100.498,41.62499
2014-05-22,1.995942,2.103162,0,0,100.498,41.62499
2014-05-23,2.103162,2.053675,0,0,100.498,41.62499
2014-05-26,2.061923,2.082542,0,0,100.498,41.62499
2014-05-27,2.082542,2.057799,0,0,100.498,41.62499
2014-05-28,2.057799,2.053675,0,0,100.498,41.62499
2014-05-29,2.045428,2.053675,0,0,100.498,41.62499
2014-05-30,2.053675,2.061923,0,0,100.498,41.62499
2014-06-02,2.066047,2.049552,0,0,100.498,41.62499
2014-06-03,2.045428,2.053675,0,0,100.498,41.62499
2014-06-04,2.045428,2.086666,0,0,100.498,41.62499
2014-06-05,2.082542,2.107286,0,0,100.498,41.62499
2014-06-06,2.107286,2.115533,0,0,100.498,41.62499
2014-06-09,2.115533,2.086666,0,0,100.498,41.62499
2014-06-10,2.094914,2.078419,0,0,100.498,41.62499
2014-06-11,2.078419,2.082542,0,0,100.498,41.62499
2014-06-12,2.094914,2.094914,0,0,100.498,41.62499
2014-06-13,2.103162,2.094914,0,0,100.498,41.62499
2014-06-16,2.09079,2.127905,0,0,100.498,41.62499
2014-06-17,2.132029,2.132029,0,0,100.498,41.62499
2014-06-18,2.127905,2.132029,0,0,100.498,41.62499
2014-06-19,2.119657,2.115533,0,0,100.498,41.62499
2014-06-20,2.132029,2.140276,0,0,100.498,41.62499
2014-06-23,2.1444,2.222753,0,0,100.498,41.62499
2014-06-24,2.235125,2.218629,0,0,100.498,41.62499
2014-06-25,2.235125,2.218629,0,0,100.498,41.62499
2014-06-26,2.226877,2.189762,0,0,100.498,41.62499
2014-06-27,2.193886,2.202134,0,0,100.498,41.62499
2014-06-30,2.226877,2.185639,0,0,100.498,41.62499
2014-07-01,2.185639,2.173267,0,0,96.134,42.33128
2014-07-02,2.177391,2.189762,0,0,96.134,42.33128
2014-07-03,2.202134,2.189762,0,0,96.134,42.33128
2014-07-04,2.206258,2.177391,0,0,96.134,42.33128
2014-07-07,2.181515,2.169143,0,0,96.134,42.33128
2014-07-08,2.169143,2.152648,0,0,96.134,42.33128
2014-07-09,2.165019,2.127905,0,0,96.134,42.33128
2014-07-10,2.132029,2.136152,0,0,96.134,42.33128
2014-07-11,2.148524,2.103162,0,0,96.134,42.33128
2014-07-14,2.115533,2.09079,0,0,96.134,42.33128
2014-07-16,2.094914,2.09079,0,0,96.134,42.33128
2014-07-17,2.094914,2.09079,0,0,96.134,42.33128
2014-07-18,2.086666,2.094914,0,0,96.134,42.33128
2014-07-21,2.094914,2.103162,0,0,96.134,42.33128
2014-07-22,2.103162,2.103162,0,0,96.134,42.33128
2014-07-23,2.103162,2.177391,0,0,96.134,42.33128
2014-07-24,2.177391,2.173267,0,0,96.134,42.33128
2014-07-25,2.173267,2.177391,0,0,96.134,42.33128
2014-07-30,2.165019,2.165019,0,0,96.134,42.33128
2014-07-31,2.148524,2.148524,0,0,96.134,42.33128
2014-08-01,2.132029,2.132029,0,0,96.134,42.33128
2014-08-04,2.123781,2.103162,0,0,96.134,42.33128
2014-08-05,2.103162,2.103162,0,0,96.134,42.33128
2014-08-06,2.103162,2.103162,0,0,96.134,42.33128
2014-08-07,2.09079,2.082542,0,0,96.134,42.33128
2014-08-08,2.082542,2.045428,0,0,96.134,42.33128
2014-08-11,2.053675,2.053675,0,0,96.134,42.33128
2014-08-12,2.045428,2.053675,0,0,96.134,42.33128
2014-08-13,2.053675,2.057799,0,0,96.134,42.33128
2014-08-14,2.061923,2.070171,0,0,96.134,42.33128
2014-08-15,2.070171,2.049552,0,0,96.134,42.33128
2014-08-18,2.041304,2.041304,0,0,96.134,42.33128
2014-08-19,2.041304,2.041304,0,0,96.134,42.33128
2014-08-20,2.041304,2.028932,0,0,96.134,42.33128
2014-08-21,2.020685,1.995942,0,0,96.134,42.33128
2014-08-22,1.995942,2.004189,0,0,96.134,42.33128
2014-08-25,2.004189,1.991818,0,0,96.134,42.33128
2014-08-26,1.987694,1.979446,0,0,96.134,42.33128
2014-08-27,1.979446,1.962951,0,0,96.134,42.33128
2014-08-28,1.962951,1.934084,0,0,96.134,42.33128
2014-08-29,1.934084,1.901093,0,0,96.134,42.33128
2014-09-02,1.901093,1.87635,0,0,96.134,42.33128
2014-09-03,1.87635,1.859855,0,0,96.134,42.33128
2014-09-04,1.859855,1.909341,0,0,96.134,42.33128
2014-09-05,1.909341,1.880474,0,0,96.134,42.33128
2014-09-08,1.896969,1.909341,0,0,96.134,42.33128
2014-09-09,1.921712,1.958827,0,0,96.134,42.33128
2014-09-10,1.979446,1.962951,0,0,96.134,42.33128
2014-09-11,1.979446,1.971199,0,0,96.134,42.33128
2014-09-12,1.942332,1.950579,0,0,96.134,42.33128
2014-09-15,1.942332,1.938208,0,0,96.134,42.33128
2014-09-17,1.958827,1.954703,0,0,96.134,42.33128
2014-09-18,1.958827,1.958827,0,0,96.134,42.33128
2014-09-19,1.958827,1.958827,0,0,96.134,42.33128
2014-09-22,1.958827,1.946455,0,0,96.134,42.33128
2014-09-23,1.946455,1.942332,0,0,96.134,42.33128
2014-09-24,1.958827,1.896969,0,0,96.134,42.33128
2014-09-25,1.946455,1.934084,0,0,96.134,42.33128
2014-09-26,1.958827,1.909341,0,0,96.134,42.33128
2014-09-29,1.938208,1.921712,0,0,96.134,42.33128
2014-09-30,1.925836,1.925836,0,0,96.134,42.33128
2014-10-01,1.921712,1.909341,0,0,94.523,38.61291
2014-10-02,1.913465,1.87635,0,0,94.523,38.61291
2014-10-03,1.896969,1.896969,0,0,94.523,38.61291
2014-10-07,1.888722,1.868102,0,0,94.523,38.61291
2014-10-08,1.855731,1.806245,0,0,94.523,38.61291
2014-10-09,1.810369,1.802121,0,0,94.523,38.61291
2014-10-10,1.802121,1.76913,0,0,94.523,38.61291
2014-10-13,1.773254,1.732015,0,0,94.523,38.61291
2014-10-14,1.732015,1.732015,0,0,94.523,38.61291
2014-10-15,1.765006,1.711396,0,0,94.523,38.61291
2014-10-16,1.707272,1.583557,0,0,94.523,38.61291
2014-10-17,1.591805,1.744387,0,0,94.523,38.61291
2014-10-20,1.785625,1.797997,0,0,94.523,38.61291
2014-10-21,1.814492,1.793873,0,0,94.523,38.61291
2014-10-22,1.793873,1.793873,0,0,94.523,38.61291
2014-10-24,1.82274,1.826864,0,0,94.523,38.61291
2014-10-27,1.82274,1.82274,0,0,94.523,38.61291
2014-10-28,1.802121,1.814492,0,0,94.523,38.61291
2014-10-29,1.814492,1.818616,0,0,94.523,38.61291
2014-10-30,1.835112,1.855731,0,0,94.523,38.61291
2014-10-31,1.855731,1.855731,0,0,94.523,38.61291
2014-11-03,1.839235,1.847483,0,0,94.523,38.61291
2014-11-04,1.835112,1.843359,0,0,94.523,38.61291
2014-11-05,1.843359,1.830988,0,0,94.523,38.61291
2014-11-06,1.814492,1.814492,0,0,94.523,38.61291
2014-11-07,1.814492,1.826864,0,0,94.523,38.61291
2014-11-10,1.777378,1.810369,0,0,94.523,38.61291
2014-11-11,1.814492,1.826864,0,0,94.523,38.61291
2014-11-12,1.793873,1.806245,0,0,94.523,38.61291
2014-11-13,1.82274,1.810369,0,0,94.523,38.61291
2014-11-14,1.773254,1.793873,0,0,94.523,38.61291
2014-11-17,1.793873,1.793873,0,0,94.523,38.61291
2014-11-18,1.773254,1.793873,0,0,94.523,38.61291
2014-11-19,1.793873,1.773254,0,0,94.523,38.61291
2014-11-20,1.793873,1.777378,0,0,94.523,38.61291
2014-11-21,1.793873,1.785625,0,0,94.523,38.61291
2014-11-24,1.806245,1.785625,0,0,94.523,38.61291
2014-11-25,1.785625,1.777378,0,0,94.523,38.61291
2014-11-26,1.781502,1.773254,0,0,94.523,38.61291
2014-11-27,1.781502,1.756758,0,0,94.523,38.61291
2014-11-28,1.740263,1.752635,0,0,94.523,38.61291
2014-12-01,1.748511,1.66191,0,0,94.523,38.61291
2014-12-02,1.723768,1.649538,0,0,94.523,38.61291
2014-12-03,1.649538,1.616548,0,0,94.523,38.61291
2014-12-04,1.600052,1.637167,0,0,94.523,38.61291
2014-12-05,1.628919,1.649538,0,0,94.523,38.61291
2014-12-08,1.616548,1.645415,0,0,94.523,38.61291
2014-12-09,1.641291,1.637167,0,0,94.523,38.61291
2014-12-10,1.628919,1.628919,0,0,94.523,38.61291
2014-12-11,1.633043,1.641291,0,0,94.523,38.61291
2014-12-12,1.641291,1.666034,0,0,94.523,38.61291
2014-12-15,1.6083,1.583557,0,0,94.523,38.61291
2014-12-16,1.583557,1.575309,0,0,94.523,38.61291
2014-12-17,1.575309,1.612424,0,0,94.523,38.61291
2014-12-18,1.612424,1.624795,0,0,94.523,38.61291
2014-12-19,1.649538,1.674282,0,0,94.523,38.61291
2014-12-22,1.682529,1.723768,0,0,94.523,38.61291
2014-12-23,1.723768,1.740263,0,0,94.523,38.61291
2014-12-24,1.740263,1.744387,0,0,94.523,38.61291
2014-12-26,1.752635,1.752635,0,0,94.523,38.61291
2014-12-29,1.756758,1.744387,0,0,94.523,38.61291
2014-12-30,1.752635,1.744387,0,0,94.523,38.61291
2014-12-31,1.744387,1.723768,0,0,94.523,38.61291
2015-01-02,1.723768,1.732015,0,0,93.49,38.95627
2015-01-05,1.732015,1.690777,0,0,93.49,38.95627
2015-01-06,1.690777,1.649538,0,0,93.49,38.95627
2015-01-07,1.641291,1.6083,0,0,93.49,38.95627
2015-01-08,1.6083,1.628919,0,0,93.49,38.95627
2015-01-09,1.637167,1.649538,0,0,93.49,38.95627
2015-01-12,1.641291,1.600052,0,0,93.49,38.95627
2015-01-13,1.620672,1.624795,0,0,93.49,38.95627
2015-01-14,1.633043,1.591805,0,0,93.49,38.95627
2015-01-15,1.600052,1.595928,0,0,93.49,38.95627
2015-01-16,1.6083,1.591805,0,0,93.49,38.95627
2015-01-19,1.6083,1.587681,0,0,93.49,38.95627
2015-01-20,1.649538,1.633043,0,0,93.49,38.95627
2015-01-21,1.641291,1.773254,0,0,93.49,38.95627
2015-01-22,1.797997,1.872226,0,0,93.49,38.95627
2015-01-23,1.921712,1.880474,0,0,93.49,38.95627
2015-01-26,1.896969,1.855731,0,0,93.49,38.95627
2015-01-27,1.880474,1.880474,0,0,93.49,38.95627
2015-01-28,1.888722,1.863979,0,0,93.49,38.95627
2015-01-29,1.863979,1.855731,0,0,93.49,38.95627
2015-01-30,1.847483,1.855731,0,0,93.49,38.95627
2015-02-04,1.896969,1.888722,0,0,93.49,38.95627
2015-02-05,1.905217,1.896969,0,0,93.49,38.95627
2015-02-06,1.896969,1.896969,0,0,93.49,38.95627
2015-02-09,1.896969,1.863979,0,0,93.49,38.95627
2015-02-10,1.872226,1.872226,0,0,93.49,38.95627
2015-02-11,1.880474,1.82274,0,0,93.49,38.95627
2015-02-12,1.839235,1.797997,0,0,93.49,38.95627
2015-02-13,1.806245,1.806245,0,0,93.49,38.95627
2015-02-16,1.847483,1.855731,0,0,93.49,38.95627
2015-02-17,1.880474,1.814492,0,0,93.49,38.95627
2015-02-18,1.830988,1.888722,0,0,93.49,38.95627
2015-02-23,1.888722,2.012437,0,0,93.49,38.95627
2015-02-24,2.03718,2.012437,0,0,93.49,38.95627
2015-02-25,2.012437,2.03718,0,0,93.49,38.95627
2015-02-26,2.03718,2.061923,0,0,93.49,38.95627
2015-02-27,2.070171,2.045428,0,0,93.49,38.95627
2015-03-02,2.061923,2.086666,0,0,93.49,38.95627
2015-03-03,2.1,2.01,0,0,93.49,38.95627
2015-03-04,2.02,2.01,0,0,93.49,38.95627
2015-03-05,2.02,2,0,0,93.49,38.95627
2015-03-06,2,1.95,0,0,93.49,38.95627
2015-03-09,1.97,1.93,0,0,93.49,38.95627
2015-03-10,1.94,1.92,0,0,93.49,38.95627
2015-03-11,1.92,1.95,0,0,93.49,38.95627
2015-03-12,1.96,2,0,0,93.49,38.95627
2015-03-13,2.01,1.97,0,0,93.49,38.95627
2015-03-16,1.99,1.96,0,0,93.49,38.95627
2015-03-17,1.97,1.94,0,0,93.49,38.95627
2015-03-18,1.95,1.93,0,0,93.49,38.95627
2015-03-19,1.94,1.98,0,0,93.49,38.95627
2015-03-20,2,1.93,0,0,93.49,38.95627
2015-03-23,1.96,1.96,0,0,93.49,38.95627
2015-03-24,1.97,1.97,0,0,93.49,38.95627
2015-03-25,1.98,1.94,0,0,93.49,38.95627
2015-03-26,1.96,1.93,0,0,93.49,38.95627
2015-03-27,1.95,1.95,0,0,93.49,38.95627
2015-03-30,1.95,1.94,0,0,93.49,38.95627
2015-03-31,1.9,1.86,0,0,93.49,38.95627
2015-04-01,1.86,1.88,0,0,92.917,37.61634
2015-04-02,1.88,1.87,0,0,92.917,37.61634
2015-04-03,1.88,1.85,0,0,92.917,37.61634
2015-04-06,1.86,1.82,0,0,92.917,37.61634
2015-04-07,1.83,1.79,0,0,92.917,37.61634
2015-04-08,1.77,1.74,0,0,92.917,37.61634
2015-04-09,1.75,1.79,0,0,92.917,37.61634
2015-04-10,1.8,1.78,0,0,92.917,37.61634
2015-04-13,1.79,1.78,0,0,92.917,37.61634
2015-04-14,1.78,1.76,0,0,92.917,37.61634
2015-04-15,1.81,1.8,0,0,92.917,37.61634
2015-04-16,1.82,1.82,0,0,92.917,37.61634
2015-04-17,1.83,1.86,0,0,92.917,37.61634
2015-04-20,1.87,1.84,0,0,92.917,37.61634
2015-04-21,1.84,1.83,0,0,92.917,37.61634
2015-04-22,1.84,1.85,0,0,92.917,37.61634
2015-04-23,1.85,1.82,0,0,92.917,37.61634
2015-04-24,1.82,1.84,0,0,92.917,37.61634
2015-04-27,1.84,1.83,0,0,92.917,37.61634
2015-04-28,1.82,1.79,0,0,92.917,37.61634
2015-04-29,1.8,1.8,0,0,92.917,37.61634
2015-04-30,1.8,1.82,0,0,92.917,37.61634
2015-05-05,1.82,1.8,0,0,92.917,37.61634
2015-05-06,1.8,1.78,0,0,92.917,37.61634
2015-05-07,1.79,1.77,0,0,92.917,37.61634
2015-05-08,1.77,1.76,0,0,92.917,37.61634
2015-05-11,1.76,1.77,0,0,92.917,37.61634
2015-05-12,1.78,1.76,0,0,92.917,37.61634
2015-05-13,1.77,1.78,0,0,92.917,37.61634
2015-05-14,1.78,1.76,0,0,92.917,37.61634
2015-05-15,1.75,1.75,0,0,92.917,37.61634
2015-05-18,1.76,1.73,0,0,92.917,37.61634
2015-05-19,1.73,1.65,0,0,92.917,37.61634
2015-05-20,1.66,1.63,0,0,92.917,37.61634
2015-05-21,1.63,1.65,0,0,92.917,37.61634
2015-05-22,1.65,1.63,0,0,92.917,37.61634
2015-05-25,1.61,1.6,0,0,92.917,37.61634
2015-05-26,1.6,1.62,0,0,92.917,37.61634
2015-05-27,1.62,1.61,0,0,92.917,37.61634
2015-05-28,1.61,1.61,0,0,92.917,37.61634
2015-05-29,1.61,1.58,0,0,92.917,37.61634
2015-06-01,1.59,1.59,0,0,92.917,37.61634
2015-06-02,1.6,1.63,0,0,92.917,37.61634
2015-06-03,1.62,1.62,0,0,92.917,37.61634
2015-06-04,1.62,1.61,0,0,92.917,37.61634
2015-06-05,1.62,1.6,0,0,92.917,37.61634
2015-06-08,1.6,1.6,0,0,92.917,37.61634
2015-06-09,1.6,1.6,0,0,92.917,37.61634
2015-06-10,1.6,1.6,0,0,92.917,37.61634
2015-06-11,1.6,1.58,0,0,92.917,37.61634
2015-06-12,1.59,1.58,0,0,92.917,37.61634
2015-06-15,1.58,1.52,0,0,92.917,37.61634
2015-06-16,1.52,1.51,0,0,92.917,37.61634
2015-06-17,1.52,1.47,0,0,92.917,37.61634
2015-06-18,1.47,1.52,0,0,92.917,37.61634
2015-06-19,1.56,1.57,0,0,92.917,37.61634
2015-06-22,1.57,1.57,0,0,92.917,37.61634
2015-06-23,1.57,1.53,0,0,92.917,37.61634
2015-06-24,1.53,1.53,0,0,92.917,37.61634
2015-06-25,1.54,1.5,0,0,92.917,37.61634
2015-06-26,1.51,1.49,0,0,92.917,37.61634
2015-06-29,1.49,1.46,0,0,92.917,37.61634
2015-06-30,1.45,1.54,0,0,92.917,37.61634
2015-07-01,1.56,1.55,0,0,85.889,37.51271
2015-07-02,1.53,1.51,0,0,85.889,37.51271
2015-07-03,1.52,1.5,0,0,85.889,37.51271
2015-07-06,1.5,1.47,0,0,85.889,37.51271
2015-07-07,1.49,1.49,0,0,85.889,37.51271
2015-07-08,1.48,1.47,0,0,85.889,37.51271
2015-07-09,1.45,1.46,0,0,85.889,37.51271
2015-07-10,1.48,1.47,0,0,85.889,37.51271
2015-07-13,1.48,1.47,0,0,85.889,37.51271
2015-07-14,1.48,1.47,0,0,85.889,37.51271
2015-07-15,1.47,1.47,0,0,85.889,37.51271
2015-07-16,1.47,1.48,0,0,85.889,37.51271
2015-07-20,1.49,1.48,0,0,85.889,37.51271
2015-07-21,1.49,1.49,0,0,85.889,37.51271
2015-07-22,1.5,1.48,0,0,85.889,37.51271
2015-07-23,1.48,1.56,0,0,85.889,37.51271
2015-07-24,1.55,1.6,0,0,85.889,37.51271
2015-07-27,1.62,1.56,0,0,85.889,37.51271
2015-07-28,1.58,1.56,0,0,85.889,37.51271
2015-07-29,1.57,1.55,0,0,85.889,37.51271
2015-07-30,1.55,1.58,0,0,85.889,37.51271
2015-07-31,1.59,1.55,0,0,85.889,37.51271
2015-08-03,1.56,1.55,0,0,85.889,37.51271
2015-08-04,1.55,1.55,0,0,85.889,37.51271
2015-08-05,1.54,1.54,0,0,85.889,37.51271
2015-08-06,1.54,1.52,0,0,85.889,37.51271
2015-08-07,1.5,1.52,0,0,85.889,37.51271
2015-08-10,1.51,1.46,0,0,85.889,37.51271
2015-08-11,1.48,1.42,0,0,85.889,37.51271
2015-08-12,1.41,1.32,0,0,85.889,37.51271
2015-08-13,1.31,1.35,0,0,85.889,37.51271
2015-08-14,1.36,1.33,0,0,85.889,37.51271
2015-08-17,1.34,1.3,0,0,85.889,37.51271
2015-08-18,1.3,1.27,0,0,85.889,37.51271
2015-08-19,1.28,1.28,0,0,85.889,37.51271
2015-08-20,1.28,1.29,0,0,85.889,37.51271
2015-08-21,1.27,1.24,0,0,85.889,37.51271
2015-08-24,1.22,1.2,0,0,85.889,37.51271
2015-08-25,1.18,1.21,0,0,85.889,37.51271
2015-08-26,1.2,1.25,0,0,85.889,37.51271
2015-08-27,1.26,1.27,0,0,85.889,37.51271
2015-08-28,1.29,1.35,0,0,85.889,37.51271
2015-09-01,1.34,1.34,0,0,85.889,37.51271
2015-09-02,1.32,1.31,0,0,85.889,37.51271
2015-09-03,1.31,1.34,0,0,85.889,37.51271
2015-09-04,1.33,1.33,0,0,85.889,37.51271
2015-09-07,1.34,1.32,0,0,85.889,37.51271
2015-09-08,1.3,1.34,0,0,85.889,37.51271
2015-09-09,1.35,1.36,0,0,85.889,37.51271
2015-09-10,1.38,1.35,0,0,85.889,37.51271
2015-09-11,1.38,1.36,0,0,85.889,37.51271
2015-09-14,1.37,1.4,0,0,85.889,37.51271
2015-09-15,1.41,1.45,0,0,85.889,37.51271
2015-09-17,1.45,1.46,0,0,85.889,37.51271
2015-09-18,1.46,1.6,0,0,85.889,37.51271
2015-09-21,1.61,1.54,0,0,85.889,37.51271
2015-09-22,1.54,1.5,0,0,85.889,37.51271
2015-09-23,1.51,1.5,0,0,85.889,37.51271
2015-09-25,1.5,1.46,0,0,85.889,37.51271
2015-09-28,1.45,1.41,0,0,85.889,37.51271
2015-09-29,1.39,1.4,0,0,85.889,37.51271
2015-09-30,1.4,1.39,0,0,85.889,37.51271
2015-10-01,1.4,1.38,0,0,89.809,35.81264
2015-10-02,1.38,1.35,0,0,89.809,35.81264
2015-10-05,1.35,1.37,0,0,89.809,35.81264
2015-10-06,1.37,1.34,0,0,89.809,35.81264
2015-10-07,1.35,1.36,0,0,89.809,35.81264
2015-10-08,1.37,1.38,0,0,89.809,35.81264
2015-10-09,1.39,1.41,0,0,89.809,35.81264
2015-10-12,1.42,1.46,0,0,89.809,35.81264
2015-10-13,1.46,1.44,0,0,89.809,35.81264
2015-10-15,1.44,1.44,0,0,89.809,35.81264
2015-10-16,1.45,1.43,0,0,89.809,35.81264
2015-10-19,1.43,1.41,0,0,89.809,35.81264
2015-10-20,1.41,1.4,0,0,89.809,35.81264
2015-10-21,1.4,1.43,0,0,89.809,35.81264
2015-10-22,1.43,1.41,0,0,89.809,35.81264
2015-10-23,1.42,1.4,0,0,89.809,35.81264
2015-10-26,1.41,1.39,0,0,89.809,35.81264
2015-10-27,1.39,1.38,0,0,89.809,35.81264
2015-10-28,1.38,1.36,0,0,89.809,35.81264
2015-10-29,1.37,1.39,0,0,89.809,35.81264
2015-10-30,1.39,1.37,0,0,89.809,35.81264
2015-11-02,1.38,1.39,0,0,89.809,35.81264
2015-11-03,1.38,1.41,0,0,89.809,35.81264
2015-11-04,1.41,1.4,0,0,89.809,35.81264
2015-11-05,1.39,1.4,0,0,89.809,35.81264
2015-11-06,1.39,1.4,0,0,89.809,35.81264
2015-11-09,1.4,1.4,0,0,89.809,35.81264
2015-11-11,1.4,1.39,0,0,89.809,35.81264
2015-11-12,1.38,1.38,0,0,89.809,35.81264
2015-11-13,1.38,1.37,0,0,89.809,35.81264
2015-11-16,1.37,1.36,0,0,89.809,35.81264
2015-11-17,1.36,1.35,0,0,89.809,35.81264
2015-11-18,1.36,1.38,0,0,89.809,35.81264
2015-11-19,1.39,1.37,0,0,89.809,35.81264
2015-11-20,1.38,1.39,0,0,89.809,35.81264
2015-11-23,1.39,1.4,0,0,89.809,35.81264
2015-11-24,1.4,1.44,0,0,89.809,35.81264
2015-11-25,1.43,1.4,0,0,89.809,35.81264
2015-11-26,1.42,1.4,0,0,89.809,35.81264
2015-11-27,1.4,1.4,0,0,89.809,35.81264
2015-11-30,1.4,1.4,0,0,89.809,35.81264
2015-12-01,1.41,1.43,0,0,89.809,35.81264
2015-12-02,1.43,1.48,0,0,89.809,35.81264
2015-12-03,1.48,1.5,0,0,89.809,35.81264
2015-12-04,1.48,1.47,0,0,89.809,35.81264
2015-12-07,1.47,1.46,0,0,89.809,35.81264
2015-12-08,1.45,1.43,0,0,89.809,35.81264
2015-12-09,1.43,1.42,0,0,89.809,35.81264
2015-12-10,1.43,1.41,0,0,89.809,35.81264
2015-12-11,1.43,1.5,0,0,89.809,35.81264
2015-12-14,1.48,1.46,0,0,89.809,35.81264
2015-12-15,1.46,1.48,0,0,89.809,35.81264
2015-12-16,1.48,1.48,0,0,89.809,35.81264
2015-12-17,1.49,1.5,0,0,89.809,35.81264
2015-12-18,1.5,1.49,0,0,89.809,35.81264
2015-12-21,1.48,1.46,0,0,89.809,35.81264
2015-12-22,1.46,1.43,0,0,89.809,35.81264
2015-12-23,1.44,1.43,0,0,89.809,35.81264
2015-12-28,1.44,1.44,0,0,89.809,35.81264
2015-12-29,1.44,1.47,0,0,89.809,35.81264
2015-12-30,1.47,1.47,0,0,89.809,35.81264
2015-12-31,1.46,1.47,0,0,89.809,35.81264
2016-01-04,1.47,1.43,0,0,88,31.98
2016-01-05,1.43,1.43,0,0,88,31.98
2016-01-06,1.43,1.44,0,0,88,31.98
2016-01-07,1.44,1.45,0,0,88,31.98
2016-01-08,1.45,1.43,0,0,88,31.98
2016-01-11,1.43,1.39,0,0,88,31.98
2016-01-12,1.38,1.39,0,0,88,31.98
2016-01-13,1.39,1.38,0,0,88,31.98
2016-01-14,1.38,1.37,0,0,88,31.98
2016-01-15,1.37,1.35,0,0,88,31.98
2016-01-18,1.35,1.32,0,0,88,31.98
2016-01-19,1.32,1.38,0,0,88,31.98
2016-01-20,1.4,1.32,0,0,88,31.98
2016-01-21,1.32,1.29,0,0,88,31.98
2016-01-22,1.3,1.34,0,0,88,31.98
2016-01-26,1.33,1.36,0,0,88,31.98
2016-01-27,1.37,1.32,0,0,88,31.98
2016-01-28,1.33,1.3,0,0,88,31.98
2016-01-29,1.3,1.29,0,0,88,31.98
2016-02-02,1.3,1.3,0,0,88,31.98
2016-02-03,1.28,1.29,0,0,88,31.98
2016-02-04,1.3,1.33,0,0,88,31.98
2016-02-05,1.32,1.31,0,0,88,31.98
2016-02-08,1.31,1.31,0,0,88,31.98
2016-02-09,1.31,1.31,0,0,88,31.98
2016-02-10,1.31,1.32,0,0,88,31.98
2016-02-11,1.32,1.3,0,0,88,31.98
2016-02-12,1.3,1.27,0,0,88,31.98
2016-02-15,1.28,1.29,0,0,88,31.98
2016-02-16,1.29,1.27,0,0,88,31.98
2016-02-17,1.27,1.27,0,0,88,31.98
2016-02-18,1.28,1.3,0,0,88,31.98
2016-02-19,1.31,1.33,0,0,88,31.98
2016-02-22,1.33,1.3,0,0,88,31.98
2016-02-23,1.3,1.31,0,0,88,31.98
2016-02-24,1.3,1.29,0,0,88,31.98
2016-02-25,1.3,1.28,0,0,88,31.98
2016-02-26,1.28,1.3,0,0,88,31.98
2016-02-29,1.3,1.31,0,0,88,31.98
2016-03-01,1.31,1.3,0,0,88,31.98
2016-03-02,1.3,1.3,0,0,88,31.98
2016-03-03,1.3,1.3,0,0,88,31.98
2016-03-04,1.31,1.29,0,0,88,31.98
2016-03-07,1.31,1.29,0,0,88,31.98
2016-03-08,1.3,1.29,0,0,88,31.98
2016-03-09,1.3,1.29,0,0,88,31.98
2016-03-10,1.29,1.31,0,0,88,31.98
2016-03-11,1.3,1.32,0,0,88,31.98
2016-03-14,1.32,1.34,0,0,88,31.98
2016-03-15,1.35,1.37,0,0,88,31.98
2016-03-16,1.38,1.44,0,0,88,31.98
2016-03-17,1.44,1.48,0,0,88,31.98
2016-03-18,1.47,1.47,0,0,88,31.98
2016-03-21,1.47,1.44,0,0,88,31.98
2016-03-22,1.44,1.49,0,0,88,31.98
2016-03-23,1.48,1.46,0,0,88,31.98
2016-03-24,1.47,1.47,0,0,88,31.98
2016-03-25,1.49,1.46,0,0,88,31.98
2016-03-28,1.48,1.48,0,0,88,31.98
2016-03-29,1.48,1.46,0,0,88,31.98
2016-03-30,1.47,1.46,0,0,88,31.98
2016-03-31,1.46,1.44,0,0,88,31.98
2016-04-01,1.44,1.42,0,0,83.52,32.9
